,date,tweet,sentence,num_sentence,average_sentence_length,tokens,count_tokens
1338,2018-06-05,#色新闻  可是 #比基尼 就是当年的 #女权 抬头诞生的产物。 鸡皮疙瘩男孩  #MeToo #美国小姐 @LINK …,['#色新闻  可是 #比基尼 就是当年的 #女权 抬头诞生的产物。 鸡皮疙瘩男孩  #MeToo #美国小姐 @LINK\xa0…'],1,26,"['#', '色', '新闻', '可是', '#', '比基尼', '就是', '当年', '的', '#', '女权', '抬头', '诞生', '的', '产物', '。', '鸡皮疙瘩', '男孩', '#', 'MeToo', '#', '美国', '小姐', '@', 'LINK', '…']",26
1339,2018-06-05,性侵百女，好莱坞淫魔韦斯坦出庭不认罪 #Hollywood #metoo #HarveyWeinstein @MENTION @LINK …,['性侵百女，好莱坞淫魔韦斯坦出庭不认罪 #Hollywood #metoo #HarveyWeinstein @MENTION @LINK\xa0…'],1,20,"['性', '侵百女', '，', '好莱坞', '淫魔', '韦斯坦', '出庭', '不', '认罪', '#', 'Hollywood', '#', 'metoo', '#', 'HarveyWeinstein', '@', 'MENTION', '@', 'LINK', '…']",20
1340,2018-06-05,我喜欢一部 @MENTION 影片  @LINK  Joe Rogan - #MeToo Has Become a Witch Hunt,['我喜欢一部 @MENTION 影片  @LINK\xa0 Joe Rogan - #MeToo Has Become a Witch Hunt'],1,18,"['我', '喜欢', '一部', '@', 'MENTION', '影片', '@', 'LINK', 'Joe', 'Rogan', '-', '#', 'MeToo', 'Has', 'Become', 'a', 'Witch', 'Hunt']",18
1341,2018-06-05,出现了!没有因为 #metoo 事件而耽误太久  @LINK …,['出现了!没有因为 #metoo 事件而耽误太久  @LINK\xa0…'],1,14,"['出现', '了', '!', '没有', '因为', '#', 'metoo', '事件', '而', '耽误', '太久', '@', 'LINK', '…']",14
1342,2018-06-05,#MeToo (拨发）,['#MeToo (拨发）'],1,5,"['#', 'MeToo', '(', '拨发', '）']",5
1343,2018-06-05,#metoo 冰咖啡是邪门歪道,['#metoo 冰咖啡是邪门歪道'],1,6,"['#', 'metoo', '冰', '咖啡', '是', '邪门歪道']",6
1344,2018-06-04,【每日一呼】 郭文鬼：海外民运是茅屎坑。 那你是什么？！ 蹭求跪拜——一脚踢开——落井下石。 卑劣至极！ #砸锅 #MeToo  @LINK …,['【每日一呼】 郭文鬼：海外民运是茅屎坑。 那你是什么？！ 蹭求跪拜——一脚踢开——落井下石。 卑劣至极！ #砸锅 #MeToo  @LINK\xa0…'],1,40,"['【', '每日', '一呼', '】', '郭文鬼', '：', '海外', '民运', '是', '茅', '屎', '坑', '。', '那', '你', '是', '什么', '？', '！', '蹭', '求', '跪拜', '—', '—', '一脚', '踢开', '—', '—', '落井下石', '。', '卑劣', '至极', '！', '#', '砸锅', '#', 'MeToo', '@', 'LINK', '…']",40
1345,2018-06-03,东京都狛江市长高桥都彦（66）因为遭举发数度对不同的女性职员性骚扰，提出辞呈，今日获得市议会全会一致同意。原先匿名举发时拒绝辞职的高桥，甚至说举发人是「想太多」，结果其中四名被害人改以实名抗议，才逼得市长辞职。 虽然晚多了，但 #MeToo 运动终于在日本发酵。  @LINK …,['东京都狛江市长高桥都彦（66）因为遭举发数度对不同的女性职员性骚扰，提出辞呈，今日获得市议会全会一致同意。原先匿名举发时拒绝辞职的高桥，甚至说举发人是「想太多」，结果其中四名被害人改以实名抗议，才逼得市长辞职。 虽然晚多了，但 #MeToo 运动终于在日本发酵。  @LINK\xa0…'],1,79,"['东京都', '狛', '江', '市长', '高桥', '都', '彦', '（', '66', '）', '因为', '遭', '举发', '数度', '对', '不同', '的', '女性', '职员', '性骚扰', '，', '提出', '辞呈', '，', '今日', '获得', '市议会', '全会', '一致同意', '。', '原先', '匿名', '举发', '时', '拒绝', '辞职', '的', '高桥', '，', '甚至', '说', '举发', '人', '是', '「', '想太多', '」', '，', '结果', '其中', '四名', '被害人', '改', '以', '实名', '抗议', '，', '才', '逼', '得', '市长', '辞职', '。', '虽然', '晚多', '了', '，', '但', '#', 'MeToo', '运动', '终于', '在', '日本', '发酵', '。', '@', 'LINK', '…']",79
1346,2018-06-03,在 #我要讨厌你五分钟 那边看到一则匿名 #metoo 说遇过坐后面的男同学伸手过来摸他屁股。 突然想到国三冲刺班的时候，我也被坐后面的别校男同学摸过。  然后我就假装没事，继续写笔记。 但另一手偷偷伸到屁股附近 stand by 等他。,['在 #我要讨厌你五分钟 那边看到一则匿名 #metoo 说遇过坐后面的男同学伸手过来摸他屁股。 突然想到国三冲刺班的时候，我也被坐后面的别校男同学摸过。  然后我就假装没事，继续写笔记。 但另一手偷偷伸到屁股附近 stand by 等他。'],1,64,"['在', '#', '我要', '讨厌', '你', '五分钟', '那边', '看到', '一则', '匿名', '#', 'metoo', '说', '遇过', '坐', '后面', '的', '男同学', '伸手', '过来', '摸', '他', '屁股', '。', '突然', '想到', '国', '三', '冲刺班', '的', '时候', '，', '我', '也', '被', '坐', '后面', '的', '别校', '男同学', '摸过', '。', '然后', '我', '就', '假装', '没事', '，', '继续', '写', '笔记', '。', '但', '另一手', '偷偷', '伸', '到', '屁股', '附近', 'stand', 'by', '等', '他', '。']",64
1347,2018-06-02,中文推友圈 #metoo 运动,['中文推友圈 #metoo 运动'],1,5,"['中文', '推友圈', '#', 'metoo', '运动']",5
1348,2018-06-01,The latest 金色老子新闻!  @LINK … #metoo,"['The latest 金色老子新闻!', '@LINK\xa0… #metoo']",2,6,"['The', 'latest', '金色', '老子', '新闻', '!', '@', 'LINK', '…', '#', 'metoo']",11
1349,2018-06-01,【百无禁技(加强版)】第226集 • 世杯谁禁球员性欲谁便是叫鸡领队 • #MeToo 乱章告人男士高呼：被害MeToo  @LINK ,['【百无禁技(加强版)】第226集 • 世杯谁禁球员性欲谁便是叫鸡领队 • #MeToo 乱章告人男士高呼：被害MeToo  @LINK'],1,31,"['【', '百无禁技', '(', '加强版', ')', '】', '第', '226', '集', '•', '世杯', '谁', '禁', '球员', '性欲', '谁', '便是', '叫鸡', '领队', '•', '#', 'MeToo', '乱章', '告人', '男士', '高呼', '：', '被害', 'MeToo', '@', 'LINK']",31
1350,2018-05-31,#西诺起诉 中有这样一段话，我可以作证，是真的。 马蕊是我的好姐妹，也曾是郭文贵的助理，她起诉郭强奸的案子在纽约州最高院审理。郭文贵反复诋毁她，曾公开说：「马蕊太丑了谁会强奸她」「马蕊是个精神病，连猪都不会强奸她」「马蕊迟早会被杀死」。 #MeToo @MENTION  @LINK …,['#西诺起诉 中有这样一段话，我可以作证，是真的。 马蕊是我的好姐妹，也曾是郭文贵的助理，她起诉郭强奸的案子在纽约州最高院审理。郭文贵反复诋毁她，曾公开说：「马蕊太丑了谁会强奸她」「马蕊是个精神病，连猪都不会强奸她」「马蕊迟早会被杀死」。 #MeToo @MENTION  @LINK\xa0…'],1,83,"['#', '西诺', '起诉', '中有', '这样', '一段话', '，', '我', '可以', '作证', '，', '是', '真的', '。', '马蕊', '是', '我', '的', '好', '姐妹', '，', '也', '曾', '是', '郭文贵', '的', '助理', '，', '她', '起诉', '郭', '强奸', '的', '案子', '在', '纽约州', '最高院', '审理', '。', '郭文贵', '反复', '诋毁', '她', '，', '曾', '公开', '说', '：', '「', '马蕊', '太丑', '了', '谁', '会', '强奸', '她', '」', '「', '马蕊', '是', '个', '精神病', '，', '连猪', '都', '不会', '强奸', '她', '」', '「', '马蕊', '迟早会', '被', '杀死', '」', '。', '#', 'MeToo', '@', 'MENTION', '@', 'LINK', '…']",83
1351,2018-05-31,一边拉黑我，一边放我的视频。 🐶剩这是唱的哪出啊？ 来来来，别纠结了，痛快地 #砸锅 吧！ 郭文鬼从来表面一套背后一套，恭喜你学到精华！ 大胆地揭批他的性侵犯罪吧！恭喜改邪归正！ #MeToo @MENTION @MENTION @MENTION @MENTION pic.twitter.com/iuMQGd8nov,['一边拉黑我，一边放我的视频。 🐶剩这是唱的哪出啊？ 来来来，别纠结了，痛快地 #砸锅 吧！ 郭文鬼从来表面一套背后一套，恭喜你学到精华！ 大胆地揭批他的性侵犯罪吧！恭喜改邪归正！ #MeToo @MENTION @MENTION @MENTION @MENTION pic.twitter.com/iuMQGd8nov'],1,73,"['一边', '拉', '黑', '我', '，', '一边', '放', '我', '的', '视频', '。', '🐶', '剩', '这', '是', '唱', '的', '哪出', '啊', '？', '来来来', '，', '别', '纠结', '了', '，', '痛快', '地', '#', '砸锅', '吧', '！', '郭文鬼', '从来', '表面', '一套', '背后', '一套', '，', '恭喜', '你', '学到', '精华', '！', '大胆', '地', '揭批', '他', '的', '性侵犯', '罪', '吧', '！', '恭喜', '改邪归正', '！', '#', 'MeToo', '@', 'MENTION', '@', 'MENTION', '@', 'MENTION', '@', 'MENTION', 'pic', '.', 'twitter', '.', 'com', '/', 'iuMQGd8nov']",73
1352,2018-05-31,#砸锅 #西诺控诉 得有道理！ 来看看声称自己一生最尊重女性的人究竟是什么鬼！ #MeToo  @LINK …,['#砸锅 #西诺控诉 得有道理！ 来看看声称自己一生最尊重女性的人究竟是什么鬼！ #MeToo  @LINK\xa0…'],1,29,"['#', '砸锅', '#', '西诺', '控诉', '得', '有', '道理', '！', '来', '看看', '声称', '自己', '一生', '最', '尊重', '女性', '的', '人', '究竟', '是', '什么', '鬼', '！', '#', 'MeToo', '@', 'LINK', '…']",29
1353,2018-05-31,郭文贵的组织就是邪教组织：有严格教义。所有成员必须绝对忠于郭文贵，要不择手段地赚钱，承诺一旦成为忠诚的成员就能赚大钱，鼓励成员配备武器，郭文贵一再要求他的支持者遵守这些教条。 而其实，他本人已经悄悄回笼资金出售纽约法拉盛豪宅。 从来只顾自己，哪管他人死活。 砸锅，不遗余力！ #MeToo  @LINK …,['郭文贵的组织就是邪教组织：有严格教义。所有成员必须绝对忠于郭文贵，要不择手段地赚钱，承诺一旦成为忠诚的成员就能赚大钱，鼓励成员配备武器，郭文贵一再要求他的支持者遵守这些教条。 而其实，他本人已经悄悄回笼资金出售纽约法拉盛豪宅。 从来只顾自己，哪管他人死活。 砸锅，不遗余力！ #MeToo  @LINK\xa0…'],1,77,"['郭文贵', '的', '组织', '就是', '邪教组织', '：', '有', '严格', '教义', '。', '所有', '成员', '必须', '绝对', '忠于', '郭文贵', '，', '要', '不择手段', '地', '赚钱', '，', '承诺', '一旦', '成为', '忠诚', '的', '成员', '就', '能', '赚大钱', '，', '鼓励', '成员', '配备', '武器', '，', '郭文贵', '一再', '要求', '他', '的', '支持者', '遵守', '这些', '教条', '。', '而', '其实', '，', '他', '本人', '已经', '悄悄', '回笼资金', '出售', '纽约', '法拉盛', '豪宅', '。', '从来', '只顾', '自己', '，', '哪管', '他人', '死活', '。', '砸锅', '，', '不遗余力', '！', '#', 'MeToo', '@', 'LINK', '…']",77
1354,2018-05-31,强吻女伴伸衣内乱摸，19岁男偶像遭判刑1年半 @MENTION @MENTION #一级秘密 #TopSecret #TST #庚河 #JSLCompany #경하 #KyeongHa #MeToo  @LINK …,['强吻女伴伸衣内乱摸，19岁男偶像遭判刑1年半 @MENTION @MENTION #一级秘密 #TopSecret #TST #庚河 #JSLCompany #경하 #KyeongHa #MeToo  @LINK\xa0…'],1,40,"['强吻', '女伴', '伸衣', '内乱', '摸', '，', '19', '岁', '男', '偶像', '遭', '判刑', '1', '年', '半', '@', 'MENTION', '@', 'MENTION', '#', '一级', '秘密', '#', 'TopSecret', '#', 'TST', '#', '庚河', '#', 'JSLCompany', '#', '경', '하', '#', 'KyeongHa', '#', 'MeToo', '@', 'LINK', '…']",40
1355,2018-05-30,#MeToo 终于找到机会用了,['#MeToo 终于找到机会用了'],1,7,"['#', 'MeToo', '终于', '找到', '机会', '用', '了']",7
1356,2018-05-30,世界各国政府、雇主和劳工齐聚一堂，讨论消除职场暴力与骚扰的国际公约草案。一如反对性侵和性骚扰的 #MeToo 运动所揭示，基于性别的暴力仍普遍存在。各国政府可以亡羊补牢，采纳有拘束力的全球准则，加强对职场暴力与骚扰的事前防范和事后处置。 @LINK …,['世界各国政府、雇主和劳工齐聚一堂，讨论消除职场暴力与骚扰的国际公约草案。一如反对性侵和性骚扰的 #MeToo 运动所揭示，基于性别的暴力仍普遍存在。各国政府可以亡羊补牢，采纳有拘束力的全球准则，加强对职场暴力与骚扰的事前防范和事后处置。 @LINK\xa0…'],1,66,"['世界', '各国', '政府', '、', '雇主', '和', '劳工', '齐聚一堂', '，', '讨论', '消除', '职场', '暴力', '与', '骚扰', '的', '国际公约', '草案', '。', '一如', '反对', '性侵', '和', '性骚扰', '的', '#', 'MeToo', '运动', '所', '揭示', '，', '基于', '性别', '的', '暴力', '仍', '普遍存在', '。', '各国', '政府', '可以', '亡羊补牢', '，', '采纳', '有', '拘束力', '的', '全球', '准则', '，', '加强', '对', '职场', '暴力', '与', '骚扰', '的', '事前', '防范', '和', '事后', '处置', '。', '@', 'LINK', '…']",66
1357,2018-05-27,下一步是不是该 #Metoo 了？我房东夫妇吵架有一次也报警了…… 警察上门但是没有带走人。,['下一步是不是该 #Metoo 了？我房东夫妇吵架有一次也报警了…… 警察上门但是没有带走人。'],1,26,"['下', '一步', '是不是', '该', '#', 'Metoo', '了', '？', '我', '房东', '夫妇', '吵架', '有', '一次', '也', '报警', '了', '…', '…', '警察', '上门', '但是', '没有', '带走', '人', '。']",26
1358,2018-05-26,虽然我是个男的，但女孩儿们请记住 #MeToo #米兔   不只有女孩儿再战斗，#Come on !,['虽然我是个男的，但女孩儿们请记住 #MeToo #米兔   不只有女孩儿再战斗，#Come on !'],1,27,"['虽然', '我', '是', '个', '男', '的', '，', '但', '女孩儿', '们', '请', '记住', '#', 'MeToo', '#', '米', '兔', '不', '只有', '女孩儿', '再', '战斗', '，', '#', 'Come', 'on', '!']",27
1359,2018-05-26,你支持 #MeToo 运动吗?,['你支持 #MeToo 运动吗?'],1,7,"['你', '支持', '#', 'MeToo', '运动', '吗', '?']",7
1360,2018-05-25,#MeToo 祸首，好莱坞淫魔制片传将投案 #HarveyWeinstein @MENTION @LINK …,['#MeToo 祸首，好莱坞淫魔制片传将投案 #HarveyWeinstein @MENTION @LINK\xa0…'],1,17,"['#', 'MeToo', '祸首', '，', '好莱坞', '淫', '魔', '制片', '传将', '投案', '#', 'HarveyWeinstein', '@', 'MENTION', '@', 'LINK', '…']",17
1361,2018-05-25,不会吧，又一个喜欢的影帝John Travolta也要倒下了？#metoo  @LINK …,['不会吧，又一个喜欢的影帝John Travolta也要倒下了？#metoo  @LINK\xa0…'],1,20,"['不会', '吧', '，', '又', '一个', '喜欢', '的', '影帝', 'John', 'Travolta', '也', '要', '倒下', '了', '？', '#', 'metoo', '@', 'LINK', '…']",20
1362,2018-05-25,#好莱坞罪恶之都 今天全球最强大男子被控持续几十年强奸、性虐待好莱坞巨头温斯坦 #Weinstein 向纽约警方投案。迄今为止已有超过100多名妇女通过社交媒体 #MeToo 活动对Weinstein提出指控，称为「 温斯坦效应 」。第一次见到美国媒体用牛逼来形容该案件。,['#好莱坞罪恶之都 今天全球最强大男子被控持续几十年强奸、性虐待好莱坞巨头温斯坦 #Weinstein 向纽约警方投案。迄今为止已有超过100多名妇女通过社交媒体 #MeToo 活动对Weinstein提出指控，称为「 温斯坦效应 」。第一次见到美国媒体用牛逼来形容该案件。'],1,61,"['#', '好莱坞', '罪恶', '之', '都', '今天', '全球', '最', '强大', '男子', '被控', '持续', '几十年', '强奸', '、', '性虐待', '好莱坞', '巨头', '温斯坦', '#', 'Weinstein', '向', '纽约', '警方', '投案', '。', '迄今为止', '已有', '超过', '100', '多名', '妇女', '通过', '社交', '媒体', '#', 'MeToo', '活动', '对', 'Weinstein', '提出', '指控', '，', '称为', '「', '温斯坦', '效应', '」', '。', '第一次', '见到', '美国', '媒体', '用', '牛', '逼', '来', '形容', '该', '案件', '。']",61
1363,2018-05-25,#韦恩斯坦 表示不认罪。两百万取保候审。律师声明称，不符合事实，希望尽快撤销指控。#MeToo 韦恩斯坦被指控强奸性骚扰。  @LINK …,['#韦恩斯坦 表示不认罪。两百万取保候审。律师声明称，不符合事实，希望尽快撤销指控。#MeToo 韦恩斯坦被指控强奸性骚扰。  @LINK\xa0…'],1,36,"['#', '韦', '恩斯', '坦', '表示', '不', '认罪', '。', '两百万', '取保候审', '。', '律师', '声明', '称', '，', '不', '符合事实', '，', '希望', '尽快', '撤销', '指控', '。', '#', 'MeToo', '韦', '恩斯', '坦', '被', '指控', '强奸', '性骚扰', '。', '@', 'LINK', '…']",36
1364,2018-05-25,#MeToo  如此轰轰烈烈、卓有成效、撼天动地，在咱国师眼里是「好莱坞小将的文化大革命」。 即使在证据面前，国师们依然不屑一顾，甚至下贱到截取受害人控诉之词的片段来证明她们是哗众取宠，是白左的阴谋。 国师们是在追寻「程序正义」？还是在哭泣WASP的消亡？ 其实是社达味的人血馒头吃惯了，戒不了了。,['#MeToo  如此轰轰烈烈、卓有成效、撼天动地，在咱国师眼里是「好莱坞小将的文化大革命」。 即使在证据面前，国师们依然不屑一顾，甚至下贱到截取受害人控诉之词的片段来证明她们是哗众取宠，是白左的阴谋。 国师们是在追寻「程序正义」？还是在哭泣WASP的消亡？ 其实是社达味的人血馒头吃惯了，戒不了了。'],1,82,"['#', 'MeToo', '如此', '轰轰烈烈', '、', '卓有成效', '、', '撼天动地', '，', '在', '咱', '国师', '眼里', '是', '「', '好莱坞', '小将', '的', '文化大革命', '」', '。', '即使', '在', '证据', '面前', '，', '国师', '们', '依然', '不屑一顾', '，', '甚至', '下贱', '到', '截取', '受害人', '控诉', '之词', '的', '片段', '来', '证明', '她们', '是', '哗众取宠', '，', '是', '白', '左', '的', '阴谋', '。', '国师', '们', '是', '在', '追寻', '「', '程序', '正义', '」', '？', '还是', '在', '哭泣', 'WASP', '的', '消亡', '？', '其实', '是', '社达味', '的', '人', '血馒头', '吃惯', '了', '，', '戒', '不了', '了', '。']",82
1365,2018-05-25,【娱乐】原来他是这样！  #MorganFreeman #MeToo  @LINK …,['【娱乐】原来他是这样！  #MorganFreeman #MeToo  @LINK\xa0…'],1,15,"['【', '娱乐', '】', '原来', '他', '是', '这样', '！', '#', 'MorganFreeman', '#', 'MeToo', '@', 'LINK', '…']",15
1366,2018-05-25,郭比韦恩斯坦斯有过之而无不及！ #MeToo  @LINK …,['郭比韦恩斯坦斯有过之而无不及！ #MeToo  @LINK\xa0…'],1,10,"['郭比韦', '恩斯', '坦斯', '有过之而无不及', '！', '#', 'MeToo', '@', 'LINK', '…']",10
1367,2018-05-25,受到多项指控的好莱坞大鳄韦恩斯坦今天预计向警方自首。审判开始了。#MeToo #Weinstein @LINK …,['受到多项指控的好莱坞大鳄韦恩斯坦今天预计向警方自首。审判开始了。#MeToo #Weinstein @LINK\xa0…'],1,27,"['受到', '多项', '指控', '的', '好莱坞', '大', '鳄', '韦', '恩斯', '坦', '今天', '预计', '向', '警方', '自首', '。', '审判', '开始', '了', '。', '#', 'MeToo', '#', 'Weinstein', '@', 'LINK', '…']",27
1368,2018-05-25,【遭多名女性指控性骚扰 摩根·弗里曼发声明道歉】#Metoo  @LINK … pic.twitter.com/iuhozaOanz,['【遭多名女性指控性骚扰 摩根·弗里曼发声明道歉】#Metoo  @LINK\xa0… pic.twitter.com/iuhozaOanz'],1,25,"['【', '遭', '多名', '女性', '指控', '性骚扰', '摩根', '·', '弗里', '曼', '发声明', '道歉', '】', '#', 'Metoo', '@', 'LINK', '…', 'pic', '.', 'twitter', '.', 'com', '/', 'iuhozaOanz']",25
1369,2018-05-25,#MeToo 这场运动真的强，不仅持续这么久，而且还在深入和扩大  @LINK …,['#MeToo 这场运动真的强，不仅持续这么久，而且还在深入和扩大  @LINK\xa0…'],1,20,"['#', 'MeToo', '这场', '运动', '真的', '强', '，', '不仅', '持续', '这么久', '，', '而且', '还', '在', '深入', '和', '扩大', '@', 'LINK', '…']",20
1370,2018-05-25,被爆爷孙乱伦后，#摩根佛利曼 遭控性骚8女 #MorganFreeman #MeToo #Metoomovement #性骚 @LINK …,['被爆爷孙乱伦后，#摩根佛利曼 遭控性骚8女 #MorganFreeman #MeToo #Metoomovement #性骚 @LINK\xa0…'],1,25,"['被', '爆', '爷孙', '乱伦', '后', '，', '#', '摩根', '佛利', '曼', '遭控', '性骚', '8', '女', '#', 'MorganFreeman', '#', 'MeToo', '#', 'Metoomovement', '#', '性骚', '@', 'LINK', '…']",25
1371,2018-05-24,镜头前是这么好的演员，镜头下却这样子........粉丝该有多失望..........  【摩根费里曼认了性骚8女！　受害女崩溃控诉：他每天都在抚摸我】  @LINK  #MorganFreeman #Metoo  pic.twitter.com/VSdBN8By1I,['镜头前是这么好的演员，镜头下却这样子........粉丝该有多失望..........  【摩根费里曼认了性骚8女！\u3000受害女崩溃控诉：他每天都在抚摸我】  @LINK\xa0 #MorganFreeman #Metoo  pic.twitter.com/VSdBN8By1I'],1,54,"['镜头', '前', '是', '这么', '好', '的', '演员', '，', '镜头', '下', '却', '这', '样子', '........', '粉丝', '该', '有', '多', '失望', '..........', '【', '摩根', '费里', '曼认', '了', '性骚', '8', '女', '！', '受害', '女', '崩溃', '控诉', '：', '他', '每天', '都', '在', '抚摸', '我', '】', '@', 'LINK', '#', 'MorganFreeman', '#', 'Metoo', 'pic', '.', 'twitter', '.', 'com', '/', 'VSdBN8By1I']",54
1372,2018-05-24,摩根费里曼耶...傻眼 #MeToo  @LINK …,['摩根费里曼耶...傻眼 #MeToo  @LINK\xa0…'],1,10,"['摩根', '费里', '曼耶', '...', '傻眼', '#', 'MeToo', '@', 'LINK', '…']",10
1373,2018-05-24,#MeToo 就连摩根费里曼都有一份......,['#MeToo 就连摩根费里曼都有一份......'],1,10,"['#', 'MeToo', '就', '连', '摩根', '费里', '曼都', '有', '一份', '......']",10
1374,2018-05-24,#苏话说#（1410）#MeToo 运动已经让很多名人「落马」，连非常受人尊敬的Morgan Freeman也未能幸免。相信这些指控大部分不是捏造，但我觉得整个运动应该是毖后重于惩前。否则，无异于亡羊不补牢。  @LINK …,['#苏话说#（1410）#MeToo 运动已经让很多名人「落马」，连非常受人尊敬的Morgan Freeman也未能幸免。相信这些指控大部分不是捏造，但我觉得整个运动应该是毖后重于惩前。否则，无异于亡羊不补牢。  @LINK\xa0…'],1,56,"['#', '苏话', '说', '#', '（', '1410', '）', '#', 'MeToo', '运动', '已经', '让', '很多', '名人', '「', '落马', '」', '，', '连', '非常', '受人', '尊敬', '的', 'Morgan', 'Freeman', '也', '未能幸免', '。', '相信', '这些', '指控', '大部分', '不是', '捏造', '，', '但', '我', '觉得', '整个', '运动', '应该', '是', '毖', '后', '重于', '惩前', '。', '否则', '，', '无异于', '亡羊', '不补牢', '。', '@', 'LINK', '…']",56
1375,2018-05-24,人生就像一盒Morgan Freeman，昨天入选温哥华公共交通播报语音，今天就 #METOO 了…🤦🏿‍♀️  @LINK …,['人生就像一盒Morgan Freeman，昨天入选温哥华公共交通播报语音，今天就 #METOO 了…🤦🏿\u200d♀️  @LINK\xa0…'],1,28,"['人生', '就', '像', '一盒', 'Morgan', 'Freeman', '，', '昨天', '入选', '温哥华', '公共交通', '播报', '语音', '，', '今天', '就', '#', 'METOO', '了', '…', '🤦', '🏿', '\u200d', '♀', '️', '@', 'LINK', '…']",28
1376,2018-05-24,唉，80岁的奥斯卡影星摩根弗里曼也要因性骚扰轰然倒下了。好莱坞还有正派男吗？#MeToo  @LINK …,['唉，80岁的奥斯卡影星摩根弗里曼也要因性骚扰轰然倒下了。好莱坞还有正派男吗？#MeToo  @LINK\xa0…'],1,29,"['唉', '，', '80', '岁', '的', '奥斯卡', '影星', '摩根', '弗里', '曼', '也', '要', '因', '性骚扰', '轰然', '倒下', '了', '。', '好莱坞', '还有', '正派', '男', '吗', '？', '#', 'MeToo', '@', 'LINK', '…']",29
1377,2018-05-24,连上帝都... #MeToo  @LINK …,['连上帝都... #MeToo  @LINK\xa0…'],1,9,"['连', '上帝', '都', '...', '#', 'MeToo', '@', 'LINK', '…']",9
1378,2018-05-24,#METOO【东京･狛江市长承认性骚扰女职员拟辞职(视频)】因疑性骚扰女性市政府职员而被追究的东京都狛江市市长·高桥都彦，23日在该市市政府办公处召开记者会，承认性骚扰一事并正式表明辞意「不能更进一步扰乱市政」。将与支持者协商后，2周内向市议会提出辞职......全文见 @LINK … pic.twitter.com/AeIkke3pqS,['#METOO【东京･狛江市长承认性骚扰女职员拟辞职(视频)】因疑性骚扰女性市政府职员而被追究的东京都狛江市市长·高桥都彦，23日在该市市政府办公处召开记者会，承认性骚扰一事并正式表明辞意「不能更进一步扰乱市政」。将与支持者协商后，2周内向市议会提出辞职......全文见 @LINK\xa0… pic.twitter.com/AeIkke3pqS'],1,84,"['#', 'METOO', '【', '东京', '･', '狛', '江', '市长', '承认', '性骚扰', '女职员', '拟', '辞职', '(', '视频', ')', '】', '因疑', '性骚扰', '女性', '市政府', '职员', '而', '被', '追究', '的', '东京都', '狛', '江', '市', '市长', '·', '高桥', '都', '彦', '，', '23', '日', '在', '该市', '市政府', '办公处', '召开', '记者会', '，', '承认', '性骚扰', '一事', '并', '正式', '表明', '辞意', '「', '不能', '更进一步', '扰乱', '市政', '」', '。', '将', '与', '支持者', '协商', '后', '，', '2', '周', '内向', '市议会', '提出', '辞职', '......', '全文', '见', '@', 'LINK', '…', 'pic', '.', 'twitter', '.', 'com', '/', 'AeIkke3pqS']",84
1379,2018-05-23,也许有人觉得 Me too这个活动有点皇后般的浮夸或是滥情，但这个 还是有实质启发的，也表现了某些我们看不到的大部分，里面的部分现实，也是某些人的残酷人生  @LINK … 瑞典学院分裂，今年不颁发诺贝尔文学奖 #METOO,['也许有人觉得 Me too这个活动有点皇后般的浮夸或是滥情，但这个 还是有实质启发的，也表现了某些我们看不到的大部分，里面的部分现实，也是某些人的残酷人生  @LINK\xa0… 瑞典学院分裂，今年不颁发诺贝尔文学奖 #METOO'],1,56,"['也许', '有人', '觉得', 'Me', 'too', '这个', '活动', '有点', '皇后', '般的', '浮夸', '或是', '滥情', '，', '但', '这个', '还是', '有', '实质', '启发', '的', '，', '也', '表现', '了', '某些', '我们', '看不到', '的', '大部分', '，', '里面', '的', '部分', '现实', '，', '也', '是', '某些', '人', '的', '残酷', '人生', '@', 'LINK', '…', '瑞典', '学院', '分裂', '，', '今年', '不', '颁发', '诺贝尔文学奖', '#', 'METOO']",56
1380,2018-05-23,「#我也是」（#MeToo）反性骚扰运动席卷全球，美国两个相关倡议组织合作，22日宣布为10名曾遭性骚扰的连锁快餐店麦当劳前女员工，向美国平等机会就业委员会入禀控告麦当劳。 @LINK  pic.twitter.com/UW95LuK4oJ,['「#我也是」（#MeToo）反性骚扰运动席卷全球，美国两个相关倡议组织合作，22日宣布为10名曾遭性骚扰的连锁快餐店麦当劳前女员工，向美国平等机会就业委员会入禀控告麦当劳。 @LINK\xa0 pic.twitter.com/UW95LuK4oJ'],1,58,"['「', '#', '我', '也', '是', '」', '（', '#', 'MeToo', '）', '反', '性骚扰', '运动', '席卷', '全球', '，', '美国', '两个', '相关', '倡议', '组织', '合作', '，', '22', '日', '宣布', '为', '10', '名', '曾', '遭', '性骚扰', '的', '连锁', '快餐店', '麦当劳', '前女', '员工', '，', '向', '美国', '平等', '机会', '就业', '委员会', '入禀', '控告', '麦当劳', '。', '@', 'LINK', 'pic', '.', 'twitter', '.', 'com', '/', 'UW95LuK4oJ']",58
